Log file open, 01/02/23 10:19:31
[2023.01.02-01.19.41:162][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Blueprints/Assets/SM_Arrows.uasset"
[2023.01.02-01.19.41:163][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Blueprints/Assets/SunlightColorLUT.uasset"
[2023.01.02-01.19.41:163][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Burst.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/M_Burst.uasset"
[2023.01.02-01.19.41:164][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset"
[2023.01.02-01.19.41:164][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset"
[2023.01.02-01.19.41:164][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset"
[2023.01.02-01.19.41:166][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/m_flare_01.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/m_flare_01.uasset"
[2023.01.02-01.19.41:167][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset"
[2023.01.02-01.19.41:167][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset"
[2023.01.02-01.19.41:168][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset"
[2023.01.02-01.19.41:168][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Bush.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_Bush.uasset"
[2023.01.02-01.19.41:169][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset"
[2023.01.02-01.19.41:169][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/Materials/M_Spark.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/Materials/M_Spark.uasset"
[2023.01.02-01.19.41:170][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Chair.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_Chair.uasset"
[2023.01.02-01.19.41:170][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Door.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_Door.uasset"
[2023.01.02-01.19.41:171][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Frame.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_Frame.uasset"
[2023.01.02-01.19.41:171][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Lamp.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_Lamp.uasset"
[2023.01.02-01.19.41:172][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Rock.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_Rock.uasset"
[2023.01.02-01.19.41:173][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Shelf.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_Shelf.uasset"
[2023.01.02-01.19.41:173][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_Statue.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_Statue.uasset"
[2023.01.02-01.19.41:173][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_StatueGlass.uasset"
[2023.01.02-01.19.41:175][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/Materials/M_TableRound.uasset" to "../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Props/Materials/M_TableRound.uasset"
[2023.01.02-01.19.41:186][  0]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.02-01.19.41:688][  0]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.471209 seconds
[2023.01.02-01.19.41:690][  0]LogSerialization: UsePackageTrailer: 'true'
[2023.01.02-01.19.41:703][  0]LogSavePackage: Moving output files for package: /Game/StarterContent/Particles/P_Ambient_Dust
[2023.01.02-01.19.41:704][  0]LogSavePackage: Moving '../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Saved/P_Ambient_DustAB09DBDA4C73256B2DF2C2B04BD0778E.tmp' to '../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/StarterContent/Particles/P_Ambient_Dust.uasset'
[2023.01.02-01.19.41:706][  0]LogFileHelpers: InternalPromptForCheckoutAndSave took 519 ms
[2023.01.02-01.19.41:706][  0]LogFeaturePack: Inserted 1 feature packs
[2023.01.02-01.19.41:706][  0]Cmd: MAP LOAD FILE="../../../../../../Users/r283/Desktop/Github/UnrealPractice/Apartment/Content/Level/Apartment.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.01.02-01.19.41:706][  0]LightingResults: New page: Lighting Build
[2023.01.02-01.19.41:710][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2023.01.02-01.19.41:710][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.02-01.19.41:710][  0]MapCheck: New page: Map Check
[2023.01.02-01.19.41:710][  0]LightingResults: New page: Lighting Build
[2023.01.02-01.19.41:717][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.02-01.19.41:719][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.47ms
[2023.01.02-01.19.41:797][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Apartment'.
[2023.01.02-01.19.41:797][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.02-01.19.41:797][  0]LogAIModule: Creating AISystem for world Apartment
[2023.01.02-01.19.41:801][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.01.02-01.19.41:807][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.01.02-01.19.41:808][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.01.02-01.19.41:808][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.178ms to complete.
[2023.01.02-01.19.41:808][  0]LogFileHelpers: Loading map 'Apartment' took 0.102
[2023.01.02-01.19.41:818][  0]LogUnrealEdMisc: Total Editor Startup Time, took 11.217
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: ================================================
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.02-01.19.41:818][  0]LogShaderCompilers: Display: ================================================
[2023.01.02-01.19.41:891][  0]LogWindowsTextInputMethodSystem: Activated input method: 한국어(대한민국) - Microsoft 입력기 (TSF IME).
[2023.01.02-01.19.41:917][  0]LogSlate: The tab "LevelEditorToolBar" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.01.02-01.19.41:929][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.02-01.19.41:933][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.02-01.19.41:938][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.02-01.19.41:945][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.02-01.19.41:974][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.01.02-01.19.41:974][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.01.02-01.19.41:975][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.01.02-01.19.41:975][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.01.02-01.19.41:977][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.01.02-01.19.41:977][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.01.02-01.19.41:978][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.01.02-01.19.41:978][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.01.02-01.19.41:979][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.01.02-01.19.41:979][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.01.02-01.19.42:174][  0]LogSlate: Took 0.000190 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.02-01.19.42:176][  0]LogSlate: Took 0.000151 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.01.02-01.19.42:179][  0]LogSlate: Took 0.000169 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.01.02-01.19.42:180][  0]LogSlate: Took 0.000115 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.01.02-01.19.42:208][  0]LogViewport: Scene viewport resized to 1449x857, mode Windowed.
[2023.01.02-01.19.42:233][  0]LogSlate: Took 0.000207 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.02-01.19.42:710][  0]LogStall: Startup...
[2023.01.02-01.19.42:711][  0]LogStall: Startup complete.
[2023.01.02-01.19.42:719][  0]LogLoad: (Engine Initialization) Total time: 12.12 seconds
[2023.01.02-01.19.42:719][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.01.02-01.19.42:792][  0]AssetCheck: New page: Asset Save: P_Ambient_Dust
[2023.01.02-01.19.42:792][  0]LogContentValidation: Display: Validating /Script/Engine.ParticleSystem /Game/StarterContent/Particles/P_Ambient_Dust.P_Ambient_Dust
[2023.01.02-01.19.42:827][  0]LogAssetRegistry: Asset discovery search completed in 8.5967 seconds
[2023.01.02-01.19.42:832][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000005 seconds (updated 0 objects)
[2023.01.02-01.19.42:833][  0]LogTurnkeySupport: Turnkey Device: Win64@TRANSFERSCHOLAR: (Name=TRANSFERSCHOLAR, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.01.02-01.19.42:834][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.01.02-01.19.42:869][  0]LogMaterial: Display: Material /Game/StarterContent/Props/Materials/M_Chair.M_Chair needed to have new flag set bUsedWithNanite !
[2023.01.02-01.19.42:947][  0]LogMaterial: Display: Material /Game/StarterContent/Props/Materials/M_TableRound.M_TableRound needed to have new flag set bUsedWithNanite !
[2023.01.02-01.21.47:369][ 27]LogDerivedDataCache: C:/Users/r283/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:14.193 and deleted 0 files with total size 0 MiB. Scanned 8237 files in 7456 folders with total size 1830 MiB.
[2023.01.02-01.22.29:070][249]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PointLight
[2023.01.02-01.22.29:070][249]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PointLight
[2023.01.02-01.22.31:174][490]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PointLight
[2023.01.02-01.22.31:174][490]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PointLight
[2023.01.02-01.22.31:948][566]Cmd: TRANSACTION UNDO
[2023.01.02-01.22.31:948][566]LogEditorTransaction: Undo Create Actors
[2023.01.02-01.22.33:683][671]Cmd: EDIT COPY
[2023.01.02-01.22.33:999][692]Cmd: EDIT PASTE
[2023.01.02-01.22.47:334][997]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.01.02-01.23.02:300][455]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PointLight
[2023.01.02-01.23.02:300][455]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PointLight
[2023.01.02-01.23.03:686][597]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PointLight
[2023.01.02-01.23.03:687][597]LogActorFactory: Actor Factory attempting to spawn Class /Script/Engine.PointLight
[2023.01.02-01.23.15:096][623]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.01.02-01.23.50:351][680]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2023.01.02-01.24.09:079][485]LogShaderCompilers: Display: ================================================
[2023.01.02-01.24.09:079][485]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.02-01.24.09:079][485]LogShaderCompilers: Display: Total job queries 231, among them cache hits 28 (12.12%)
[2023.01.02-01.24.09:079][485]LogShaderCompilers: Display: Tracking 203 distinct input hashes that result in 155 distinct outputs (76.35%)
[2023.01.02-01.24.09:080][485]LogShaderCompilers: Display: RAM used: 1.82 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.11%
[2023.01.02-01.24.09:080][485]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.02-01.24.09:080][485]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.02-01.24.09:080][485]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.02-01.24.09:080][485]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.02-01.24.09:080][485]LogShaderCompilers: Display: ================================================
[2023.01.02-01.24.13:267][766]Cmd: EDIT COPY
[2023.01.02-01.24.13:707][790]Cmd: EDIT PASTE
[2023.01.02-01.24.54:320][616]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.02-01.24.54:327][616]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.02-01.24.54:332][616]PIE: New page: PIE session: Apartment (2023. 1. 2. 오후 7:24:54)
[2023.01.02-01.24.54:335][616]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.01.02-01.24.54:335][616]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.01.02-01.24.54:336][616]LogPlayLevel: Creating play world package: /Game/Level/UEDPIE_0_Apartment
[2023.01.02-01.24.54:347][616]LogPlayLevel: PIE: StaticDuplicateObject took: (0.011582s)
[2023.01.02-01.24.54:347][616]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Level/Apartment.Apartment to /Game/Level/UEDPIE_0_Apartment.Apartment (0.011639s)
[2023.01.02-01.24.54:347][616]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.02-01.24.54:348][616]LogAIModule: Creating AISystem for world Apartment
[2023.01.02-01.24.54:348][616]LogPlayLevel: PIE: World Init took: (0.000869s)
[2023.01.02-01.24.54:357][616]LogUObjectHash: Compacting FUObjectHashTables data took   0.52ms
[2023.01.02-01.24.54:360][616]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.01.02-01.24.54:360][616]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.02-01.24.54:360][616]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.02-01.24.54:360][616]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.02-01.24.54:360][616]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.02-01.24.54:360][616]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.02-01.24.54:360][616]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.02-01.24.54:360][616]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.02-01.24.54:360][616]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.02-01.24.54:361][616]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.02-01.24.54:361][616]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.02-01.24.54:361][616]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.02-01.24.54:363][616]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.02-01.24.54:464][616]LogAudioMixer: Display: Using Audio Hardware Device Speakers(Realtek(R) Audio)
[2023.01.02-01.24.54:464][616]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.02-01.24.54:464][616]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.02-01.24.54:464][616]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.02-01.24.54:465][616]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.01.02-01.24.54:465][616]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.01.02-01.24.54:466][616]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.01.02-01.24.54:466][616]LogInit: FAudioDevice initialized.
[2023.01.02-01.24.54:466][616]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.01.02-01.24.54:466][616]LogAudio: Display: Audio Device (ID: 2) registered with world 'Apartment'.
[2023.01.02-01.24.54:471][616]LogLoad: Game class is 'GameModeBase'
[2023.01.02-01.24.54:473][616]LogWorld: Bringing World /Game/Level/UEDPIE_0_Apartment.Apartment up for play (max tick rate 0) at 2023.01.02-10.24.54
[2023.01.02-01.24.54:473][616]LogWorld: Bringing up level for play took: 0.002008
[2023.01.02-01.24.54:474][616]LogOnline: OSS: Created online subsystem instance for: :Context_3
[2023.01.02-01.24.54:487][616]PIE: Server logged in
[2023.01.02-01.24.54:488][616]PIE: Play in editor total start time 0.16 seconds.
[2023.01.02-01.25.11:107][321]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.02-01.25.11:107][321]LogWorld: BeginTearingDown for /Game/Level/UEDPIE_0_Apartment
[2023.01.02-01.25.11:107][321]LogWorld: UWorld::CleanupWorld for Apartment, bSessionEnded=true, bCleanupResources=true
[2023.01.02-01.25.11:108][321]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.02-01.25.11:118][321]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.02-01.25.11:120][321]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.02-01.25.11:126][321]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.02-01.25.11:127][321]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.02-01.25.11:128][321]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.02-01.25.11:141][321]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.02-01.25.11:143][321]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2023.01.02-01.25.11:252][323]LogPlayLevel: Display: Destroying online subsystem :Context_3
[2023.01.02-01.26.01:287][510]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.02-01.26.01:293][510]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.02-01.26.01:293][510]PIE: New page: PIE session: Apartment (2023. 1. 2. 오후 7:26:01)
[2023.01.02-01.26.01:304][510]LogPlayLevel: Creating play world package: /Game/Level/UEDPIE_0_Apartment
[2023.01.02-01.26.01:316][510]LogPlayLevel: PIE: StaticDuplicateObject took: (0.010989s)
[2023.01.02-01.26.01:316][510]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Level/Apartment.Apartment to /Game/Level/UEDPIE_0_Apartment.Apartment (0.011039s)
[2023.01.02-01.26.01:316][510]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.02-01.26.01:316][510]LogAIModule: Creating AISystem for world Apartment
[2023.01.02-01.26.01:316][510]LogPlayLevel: PIE: World Init took: (0.000669s)
[2023.01.02-01.26.01:323][510]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2023.01.02-01.26.01:324][510]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.01.02-01.26.01:325][510]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.02-01.26.01:325][510]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.02-01.26.01:325][510]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.02-01.26.01:325][510]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.02-01.26.01:325][510]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.02-01.26.01:325][510]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.02-01.26.01:325][510]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.02-01.26.01:325][510]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.02-01.26.01:325][510]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.02-01.26.01:325][510]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.02-01.26.01:325][510]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.02-01.26.01:328][510]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.02-01.26.01:424][510]LogAudioMixer: Display: Using Audio Hardware Device Speakers(Realtek(R) Audio)
[2023.01.02-01.26.01:425][510]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.02-01.26.01:425][510]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.02-01.26.01:425][510]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.02-01.26.01:426][510]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.01.02-01.26.01:426][510]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.01.02-01.26.01:427][510]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.01.02-01.26.01:427][510]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.01.02-01.26.01:428][510]LogInit: FAudioDevice initialized.
[2023.01.02-01.26.01:428][510]LogAudio: Display: Audio Device (ID: 3) registered with world 'Apartment'.
[2023.01.02-01.26.01:430][510]LogLoad: Game class is 'GameModeBase'
[2023.01.02-01.26.01:433][510]LogWorld: Bringing World /Game/Level/UEDPIE_0_Apartment.Apartment up for play (max tick rate 0) at 2023.01.02-10.26.01
[2023.01.02-01.26.01:433][510]LogWorld: Bringing up level for play took: 0.002149
[2023.01.02-01.26.01:435][510]LogOnline: OSS: Created online subsystem instance for: :Context_4
[2023.01.02-01.26.01:437][510]PIE: Server logged in
[2023.01.02-01.26.01:437][510]PIE: Play in editor total start time 0.144 seconds.
[2023.01.02-01.26.04:078][747]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.02-01.26.04:078][747]LogWorld: BeginTearingDown for /Game/Level/UEDPIE_0_Apartment
[2023.01.02-01.26.04:078][747]LogWorld: UWorld::CleanupWorld for Apartment, bSessionEnded=true, bCleanupResources=true
[2023.01.02-01.26.04:078][747]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.02-01.26.04:082][747]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.02-01.26.04:084][747]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.02-01.26.04:090][747]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.02-01.26.04:090][747]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
